Obs,TOT_QTY,PRICE,Ln_Tot_Qty,Ln_Price,YEAR,MONTH,STATE,CHANNEL,PRODUCTS
4178,12,99,2.48490665,4.59511985,year2010,month3,KERALA,DOM_PVT_INS,THREE_PIECE
4179,13,171.8,2.564949357,5.14633101,year2010,month3,KERALA,DOM_PVT_INS,SINGLE_PIECE
4180,199,519.1,5.293304825,6.252096543,year2010,month3,KERALA,DOM_PVT_INS,AUROFLEX_FOLD
4181,10,168,2.302585093,5.123963979,year2010,month3,KERALA,DOM_NGO,SINGLE_PIECE
4182,695,198,6.543911846,5.288267031,year2010,month3,KERALA,DOM_LARGE_NPO,TRUEDGE
4183,4,495,1.386294361,6.204557763,year2010,month3,KERALA,DOM_LARGE_NPO,CIONNI_RING
4184,93,99,4.532599493,4.59511985,year2010,month3,KERALA,DOM_LARGE_NPO,THREE_PIECE
4185,541,114,6.293419279,4.736198448,year2010,month3,KERALA,DOM_LARGE_NPO,SINGLE_PIECE
4186,317,88.4,5.758901774,4.48187197,year2010,month3,KERALA,DOM_LARGE_NPO,REVISION
4187,25,495,3.218875825,6.204557763,year2010,month3,KERALA,DOM_LARGE_NPO,AUROFLEX_FOLD
4188,243,149,5.493061443,5.003946306,year2010,month3,KERALA,DOM_DEALER,TRUEDGE
4189,8,248,2.079441542,5.513428746,year2010,month3,KERALA,DOM_DEALER,CTR
4190,41,99,3.713572067,4.59511985,year2010,month3,KERALA,DOM_DEALER,THREE_PIECE
4191,334,124,5.811140993,4.820281566,year2010,month3,KERALA,DOM_DEALER,SINGLE_PIECE
4192,315,89,5.752572639,4.48863637,year2010,month3,KERALA,DOM_DEALER,REVISION
4193,2,391,0.693147181,5.96870756,year2010,month3,KERALA,DOM_DEALER,NEGATIVE_POWER
4194,20,1485,2.995732274,7.303170051,year2010,month3,KERALA,DOM_DEALER,AUROVUE
4195,680,545,6.522092798,6.300785795,year2010,month3,KERALA,DOM_DEALER,AUROFLEX_FOLD
4196,127,990,4.844187086,6.897704943,year2010,month3,KERALA,DOM_DEALER,AUROFLEX_EV
4197,6,396,1.791759469,5.981414211,year2010,month3,KARNATAKA,DOM_PVT_INS,CTR
4198,2,99,0.693147181,4.59511985,year2010,month3,KARNATAKA,DOM_PVT_INS,THREE_PIECE
4199,4,188,1.386294361,5.236441963,year2010,month3,KARNATAKA,DOM_PVT_INS,SINGLE_PIECE
4200,86,545,4.454347296,6.300785795,year2010,month3,KARNATAKA,DOM_PVT_INS,AUROFLEX_FOLD
4201,150,109,5.010635294,4.691347882,year2010,month3,KARNATAKA,DOM_NGO,REVISION
4202,8,842,2.079441542,6.735780014,year2010,month3,KARNATAKA,DOM_NGO,AUROFLEX_FOLD
4203,1228,54,7.113142109,3.988984047,year2010,month3,KARNATAKA,DOM_DONOR_CBM,SINGLE_PIECE
4204,40660,54,10.61300009,3.988984047,year2010,month3,KARNATAKA,DOM_DONOR_CBM,REVISION
4205,64,272,4.158883083,5.605802066,year2010,month3,KARNATAKA,DOM_DEALER,YELLOW_LENS
4206,1842,149,7.518607217,5.003946306,year2010,month3,KARNATAKA,DOM_DEALER,TRUEDGE
4207,45,248,3.80666249,5.513428746,year2010,month3,KARNATAKA,DOM_DEALER,CTR
4208,405,99,6.003887067,4.59511985,year2010,month3,KARNATAKA,DOM_DEALER,THREE_PIECE
4209,2191,124,7.69211334,4.820281566,year2010,month3,KARNATAKA,DOM_DEALER,SINGLE_PIECE
4210,300,89,5.703782475,4.48863637,year2010,month3,KARNATAKA,DOM_DEALER,REVISION
4211,15,391,2.708050201,5.96870756,year2010,month3,KARNATAKA,DOM_DEALER,NEGATIVE_POWER
4212,62,1485,4.127134385,7.303170051,year2010,month3,KARNATAKA,DOM_DEALER,AUROVUE
4213,2260,545,7.723120092,6.300785795,year2010,month3,KARNATAKA,DOM_DEALER,AUROFLEX_FOLD
4214,128,990,4.852030264,6.897704943,year2010,month3,KARNATAKA,DOM_DEALER,AUROFLEX_EV
4215,25,792,3.218875825,6.674561392,year2010,month3,JHARKHAND,DOM_PVT_PRAC,AUROFLEX_FOLD
4216,18,1485,2.890371758,7.303170051,year2010,month3,JHARKHAND,DOM_PVT_PRAC,AUROFLEX_EV
4217,29,168,3.36729583,5.123963979,year2010,month3,JHARKHAND,DOM_NGO,SINGLE_PIECE
4218,135,144,4.905274778,4.9698133,year2010,month3,JHARKHAND,DOM_LARGE_NPO,SINGLE_PIECE
4219,224,74,5.411646052,4.304065093,year2010,month3,HARYANA,DOM_GOVT_OTHERS,REVISION
4220,44,272,3.784189634,5.605802066,year2010,month3,HARYANA,DOM_DEALER,YELLOW_LENS
4221,137,149,4.919980926,5.003946306,year2010,month3,HARYANA,DOM_DEALER,TRUEDGE
4222,244,124,5.497168225,4.820281566,year2010,month3,HARYANA,DOM_DEALER,SINGLE_PIECE
4223,3,391,1.098612289,5.96870756,year2010,month3,HARYANA,DOM_DEALER,NEGATIVE_POWER
4224,265,545,5.579729826,6.300785795,year2010,month3,HARYANA,DOM_DEALER,AUROFLEX_FOLD
4225,20,990,2.995732274,6.897704943,year2010,month3,HARYANA,DOM_DEALER,AUROFLEX_EV
4226,3,89,1.098612289,4.48863637,year2010,month3,GUJARAT,DOM_MGD_HOSP,THREE_PIECE
4227,378,89,5.934894196,4.48863637,year2010,month3,GUJARAT,DOM_MGD_HOSP,SINGLE_PIECE
4228,75,594,4.317488114,6.386879319,year2010,month3,GUJARAT,DOM_MGD_HOSP,AUROFLEX_FOLD
4229,50,792,3.912023005,6.674561392,year2010,month3,GUJARAT,DOM_MGD_HOSP,AUROFLEX_EV
4230,22,272,3.091042453,5.605802066,year2010,month3,GUJARAT,DOM_DEALER,YELLOW_LENS
4231,498,149,6.210600077,5.003946306,year2010,month3,GUJARAT,DOM_DEALER,TRUEDGE
4232,2,5941,0.693147181,8.689632748,year2010,month3,GUJARAT,DOM_DEALER,KPL
4233,25,248,3.218875825,5.513428746,year2010,month3,GUJARAT,DOM_DEALER,CTR
4234,24,99,3.17805383,4.59511985,year2010,month3,GUJARAT,DOM_DEALER,THREE_PIECE
4235,855,124,6.751101469,4.820281566,year2010,month3,GUJARAT,DOM_DEALER,SINGLE_PIECE
4236,2201,89,7.696667082,4.48863637,year2010,month3,GUJARAT,DOM_DEALER,REVISION
4237,21,391,3.044522438,5.96870756,year2010,month3,GUJARAT,DOM_DEALER,NEGATIVE_POWER
4238,70,1485,4.248495242,7.303170051,year2010,month3,GUJARAT,DOM_DEALER,AUROVUE
4239,2672,545,7.890582535,6.300785795,year2010,month3,GUJARAT,DOM_DEALER,AUROFLEX_FOLD
4240,679,990,6.520621128,6.897704943,year2010,month3,GUJARAT,DOM_DEALER,AUROFLEX_EV
4241,93,149,4.532599493,5.003946306,year2010,month3,DELHI,DOM_DEALER,TRUEDGE
4242,205,124,5.323009979,4.820281566,year2010,month3,DELHI,DOM_DEALER,SINGLE_PIECE
4243,31,842,3.433987204,6.735780014,year2010,month3,DELHI,DOM_DEALER,MICROFOLD
4244,2485,545,7.818027939,6.300785795,year2010,month3,DELHI,DOM_DEALER,AUROFLEX_FOLD
4245,192,990,5.257495372,6.897704943,year2010,month3,DELHI,DOM_DEALER,AUROFLEX_EV
4246,85,149,4.442651256,5.003946306,year2010,month3,CHANDIGARH,DOM_DEALER,TRUEDGE
4247,304,124,5.717027701,4.820281566,year2010,month3,CHANDIGARH,DOM_DEALER,SINGLE_PIECE
4248,2507,89,7.826842098,4.48863637,year2010,month3,CHANDIGARH,DOM_DEALER,REVISION
4249,17,391,2.833213344,5.96870756,year2010,month3,CHANDIGARH,DOM_DEALER,NEGATIVE_POWER
4250,328,545,5.793013608,6.300785795,year2010,month3,CHANDIGARH,DOM_DEALER,AUROFLEX_FOLD
4251,205,990,5.323009979,6.897704943,year2010,month3,CHANDIGARH,DOM_DEALER,AUROFLEX_EV
4252,135,124,4.905274778,4.820281566,year2010,month3,BIHAR,DOM_SUB_DEALER,SINGLE_PIECE
4253,1242,185.8,7.124478262,5.224670826,year2010,month3,BIHAR,DOM_LARGE_NPO,TRUEDGE
4254,1670,109,7.420578905,4.691347882,year2010,month3,BIHAR,DOM_LARGE_NPO,REVISION
4255,50,223,3.912023005,5.407171771,year2010,month3,ASSAM,DOM_NGO,TRUEDGE
4256,36,168,3.583518938,5.123963979,year2010,month3,ASSAM,DOM_LARGE_NPO,SINGLE_PIECE
4257,21,149,3.044522438,5.003946306,year2010,month3,ASSAM,DOM_DEALER,TRUEDGE
4258,1,248,0,5.513428746,year2010,month3,ASSAM,DOM_DEALER,CTR
4259,111,112.3,4.709530201,4.721173862,year2010,month3,ASSAM,DOM_DEALER,SINGLE_PIECE
4260,200,89,5.298317367,4.48863637,year2010,month3,ASSAM,DOM_DEALER,REVISION
4261,45,545,3.80666249,6.300785795,year2010,month3,ASSAM,DOM_DEALER,AUROFLEX_FOLD
4262,4,99,1.386294361,4.59511985,year2010,month3,ANDHRA_PRADESH,DOM_PVT_INS,THREE_PIECE
4263,18,188,2.890371758,5.236441963,year2010,month3,ANDHRA_PRADESH,DOM_PVT_INS,SINGLE_PIECE
4264,114,545,4.736198448,6.300785795,year2010,month3,ANDHRA_PRADESH,DOM_PVT_INS,AUROFLEX_FOLD
4265,50,84,3.912023005,4.430816799,year2010,month3,ANDHRA_PRADESH,DOM_LARGE_NPO,SINGLE_PIECE
4266,917,84,6.821107472,4.430816799,year2010,month3,ANDHRA_PRADESH,DOM_LARGE_NPO,REVISION
4267,300,564,5.703782475,6.335054251,year2010,month3,ANDHRA_PRADESH,DOM_LARGE_GOVT,AUROFLEX_FOLD
4268,17,272,2.833213344,5.605802066,year2010,month3,ANDHRA_PRADESH,DOM_DEALER,YELLOW_LENS
4269,274,149,5.613128106,5.003946306,year2010,month3,ANDHRA_PRADESH,DOM_DEALER,TRUEDGE
4270,10,248,2.302585093,5.513428746,year2010,month3,ANDHRA_PRADESH,DOM_DEALER,CTR
4271,1756,119.7,7.470793774,4.784988613,year2010,month3,ANDHRA_PRADESH,DOM_DEALER,SINGLE_PIECE
4272,347,89,5.84932478,4.48863637,year2010,month3,ANDHRA_PRADESH,DOM_DEALER,REVISION
4273,5,1485,1.609437912,7.303170051,year2010,month3,ANDHRA_PRADESH,DOM_DEALER,AUROVUE
4274,646,545,6.470799504,6.300785795,year2010,month3,ANDHRA_PRADESH,DOM_DEALER,AUROFLEX_FOLD
4275,312,990,5.743003188,6.897704943,year2010,month3,ANDHRA_PRADESH,DOM_DEALER,AUROFLEX_EV
4276,2,446,0.693147181,6.100318952,year2010,month2,WEST_BENGAL,DOM_OTH,CTS
4277,420,89,6.040254711,4.48863637,year2010,month2,WEST_BENGAL,DOM_MGD_HOSP,THREE_PIECE
4278,148,594,4.997212274,6.386879319,year2010,month2,WEST_BENGAL,DOM_MGD_HOSP,AUROFLEX_FOLD
4279,10,446,2.302585093,6.100318952,year2010,month2,WEST_BENGAL,DOM_LARGE_NPO,CTS
4280,20,347,2.995732274,5.84932478,year2010,month2,WEST_BENGAL,DOM_LARGE_NPO,CTR
4281,490,144,6.194405391,4.9698133,year2010,month2,WEST_BENGAL,DOM_LARGE_NPO,SINGLE_PIECE
4282,62,1287,4.127134385,7.160069208,year2010,month2,WEST_BENGAL,DOM_LARGE_NPO,AUROVUE
4283,176,842,5.170483995,6.735780014,year2010,month2,WEST_BENGAL,DOM_LARGE_NPO,AUROFLEX_FOLD
4284,132,149,4.882801923,5.003946306,year2010,month2,WEST_BENGAL,DOM_DEALER,TRUEDGE
4285,5,248,1.609437912,5.513428746,year2010,month2,WEST_BENGAL,DOM_DEALER,CTR
4286,2636,124,7.877017896,4.820281566,year2010,month2,WEST_BENGAL,DOM_DEALER,SINGLE_PIECE
4287,4646,84.8,8.443761913,4.440295543,year2010,month2,WEST_BENGAL,DOM_DEALER,REVISION
4288,567,545,6.340359304,6.300785795,year2010,month2,WEST_BENGAL,DOM_DEALER,AUROFLEX_FOLD
4289,664,77.8,6.498282149,4.354141431,year2010,month2,UTTARANCHAL,DOM_LARGE_NPO,REVISION
4290,165,149,5.105945474,5.003946306,year2010,month2,UTTARANCHAL,DOM_DEALER,TRUEDGE
4291,159,545,5.068904202,6.300785795,year2010,month2,UTTARANCHAL,DOM_DEALER,AUROFLEX_FOLD
4292,10,990,2.302585093,6.897704943,year2010,month2,UTTARANCHAL,DOM_DEALER,AUROFLEX_EV
4293,143,1188,4.96284463,7.0800265,year2010,month2,UTTAR_PRADESH,DOM_OTH,AUROFLEX_EV
4294,1436,89,7.26961675,4.48863637,year2010,month2,UTTAR_PRADESH,DOM_MGD_HOSP,THREE_PIECE
4295,655,89,6.484635236,4.48863637,year2010,month2,UTTAR_PRADESH,DOM_MGD_HOSP,SINGLE_PIECE
4296,14,287,2.63905733,5.659482216,year2010,month2,UTTAR_PRADESH,DOM_MGD_HOSP,NEGATIVE_POWER
4297,342,594,5.834810737,6.386879319,year2010,month2,UTTAR_PRADESH,DOM_MGD_HOSP,AUROFLEX_FOLD
4298,440,173,6.086774727,5.153291594,year2010,month2,UTTAR_PRADESH,DOM_LARGE_NPO,TRUEDGE
4299,2,109,0.693147181,4.691347882,year2010,month2,UTTAR_PRADESH,DOM_LARGE_NPO,SINGLE_PIECE
4300,1048,109,6.954638865,4.691347882,year2010,month2,UTTAR_PRADESH,DOM_LARGE_NPO,REVISION
4301,52,470,3.951243719,6.152732695,year2010,month2,UTTAR_PRADESH,DOM_LARGE_NPO,NEGATIVE_POWER
4302,67,644,4.204692619,6.467698726,year2010,month2,UTTAR_PRADESH,DOM_LARGE_NPO,AUROFLEX_FOLD
4303,1330,90.1,7.192934221,4.500920165,year2010,month2,UTTAR_PRADESH,DOM_GOVT_OTHERS,REVISION
4304,60,688,4.094344562,6.533788838,year2010,month2,UTTAR_PRADESH,DOM_GOVT_OTHERS,AUROFLEX_FOLD
4305,207,272,5.332718793,5.605802066,year2010,month2,UTTAR_PRADESH,DOM_DEALER,YELLOW_LENS
4306,1172,149,7.06646697,5.003946306,year2010,month2,UTTAR_PRADESH,DOM_DEALER,TRUEDGE
4307,716,124,6.573680167,4.820281566,year2010,month2,UTTAR_PRADESH,DOM_DEALER,SINGLE_PIECE
4308,8863,84.4,9.089640587,4.435567402,year2010,month2,UTTAR_PRADESH,DOM_DEALER,REVISION
4309,2,391,0.693147181,5.96870756,year2010,month2,UTTAR_PRADESH,DOM_DEALER,NEGATIVE_POWER
4310,22,1485,3.091042453,7.303170051,year2010,month2,UTTAR_PRADESH,DOM_DEALER,AUROVUE
4311,269,545,5.59471138,6.300785795,year2010,month2,UTTAR_PRADESH,DOM_DEALER,AUROFLEX_FOLD
4312,34,990,3.526360525,6.897704943,year2010,month2,UTTAR_PRADESH,DOM_DEALER,AUROFLEX_EV
4313,100,248,4.605170186,5.513428746,year2010,month2,TAMIL_NADU,DOM_SUB_DEALER,CTR
4314,1,129,0,4.859812404,year2010,month2,TAMIL_NADU,DOM_PVT_PRAC,THREE_PIECE
4315,24,396,3.17805383,5.981414211,year2010,month2,TAMIL_NADU,DOM_PVT_INS,CTR
4316,24,99,3.17805383,4.59511985,year2010,month2,TAMIL_NADU,DOM_PVT_INS,THREE_PIECE
4317,7,188,1.945910149,5.236441963,year2010,month2,TAMIL_NADU,DOM_PVT_INS,SINGLE_PIECE
4318,492,545,6.198478716,6.300785795,year2010,month2,TAMIL_NADU,DOM_PVT_INS,AUROFLEX_FOLD
4319,12,1337,2.48490665,7.198183577,year2010,month2,TAMIL_NADU,DOM_PVT_INS,AUROFLEX_EV
4320,4,1485,1.386294361,7.303170051,year2010,month2,TAMIL_NADU,DOM_OTH,EYE_BALL
4321,75,139,4.317488114,4.934473933,year2010,month2,TAMIL_NADU,DOM_NGO,SINGLE_PIECE
4322,304,84,5.717027701,4.430816799,year2010,month2,TAMIL_NADU,DOM_LARGE_NPO,REVISION
4323,2,842,0.693147181,6.735780014,year2010,month2,TAMIL_NADU,DOM_LARGE_NPO,AUROFLEX_FOLD
4324,43,272,3.761200116,5.605802066,year2010,month2,TAMIL_NADU,DOM_DEALER,YELLOW_LENS
4325,121,149,4.795790546,5.003946306,year2010,month2,TAMIL_NADU,DOM_DEALER,TRUEDGE
4326,1,1238,0,7.121252453,year2010,month2,TAMIL_NADU,DOM_DEALER,EYE_BALL
4327,15,248,2.708050201,5.513428746,year2010,month2,TAMIL_NADU,DOM_DEALER,CTR
4328,897,99,6.799055862,4.59511985,year2010,month2,TAMIL_NADU,DOM_DEALER,THREE_PIECE
4329,510,124,6.234410726,4.820281566,year2010,month2,TAMIL_NADU,DOM_DEALER,SINGLE_PIECE
4330,787,89,6.668228248,4.48863637,year2010,month2,TAMIL_NADU,DOM_DEALER,REVISION
4331,11,391,2.397895273,5.96870756,year2010,month2,TAMIL_NADU,DOM_DEALER,NEGATIVE_POWER
4332,2,1485,0.693147181,7.303170051,year2010,month2,TAMIL_NADU,DOM_DEALER,AUROVUE
4333,624,545,6.436150368,6.300785795,year2010,month2,TAMIL_NADU,DOM_DEALER,AUROFLEX_FOLD
4334,345,990,5.843544417,6.897704943,year2010,month2,TAMIL_NADU,DOM_DEALER,AUROFLEX_EV
4335,239,149,5.476463552,5.003946306,year2010,month2,TAMIL_NADU,DOM_AEH,TRUEDGE
4336,106,223,4.663439094,5.407171771,year2010,month2,TAMIL_NADU,DOM_AEH,CTR
4337,7310,89,8.896998553,4.48863637,year2010,month2,TAMIL_NADU,DOM_AEH,THREE_PIECE
4338,5585,89,8.627839712,4.48863637,year2010,month2,TAMIL_NADU,DOM_AEH,SINGLE_PIECE
4339,8,287,2.079441542,5.659482216,year2010,month2,TAMIL_NADU,DOM_AEH,NEGATIVE_POWER
4340,42,1386,3.737669618,7.23417718,year2010,month2,TAMIL_NADU,DOM_AEH,AUROVUE
4341,21,594,3.044522438,6.386879319,year2010,month2,TAMIL_NADU,DOM_AEH,AUROFLEX_FOLD
4342,1966,792,7.583756301,6.674561392,year2010,month2,TAMIL_NADU,DOM_AEH,AUROFLEX_EV
4343,42,149,3.737669618,5.003946306,year2010,month2,RAJASTHAN,DOM_DEALER,TRUEDGE
4344,20,248,2.995732274,5.513428746,year2010,month2,RAJASTHAN,DOM_DEALER,CTR
4345,464,124,6.139884552,4.820281566,year2010,month2,RAJASTHAN,DOM_DEALER,SINGLE_PIECE
4346,4,391,1.386294361,5.96870756,year2010,month2,RAJASTHAN,DOM_DEALER,NEGATIVE_POWER
4347,801,545,6.685860947,6.300785795,year2010,month2,RAJASTHAN,DOM_DEALER,AUROFLEX_FOLD
4348,109,990,4.691347882,6.897704943,year2010,month2,RAJASTHAN,DOM_DEALER,AUROFLEX_EV
4349,42,89,3.737669618,4.48863637,year2010,month2,PUNJAB,DOM_LARGE_NPO,REVISION
4350,372,124,5.918893854,4.820281566,year2010,month2,PUNJAB,DOM_DEALER,SINGLE_PIECE
4351,715,89,6.572282543,4.48863637,year2010,month2,PUNJAB,DOM_DEALER,REVISION
4352,22,842,3.091042453,6.735780014,year2010,month2,PUNJAB,DOM_DEALER,MICROFOLD
4353,64,545,4.158883083,6.300785795,year2010,month2,PUNJAB,DOM_DEALER,AUROFLEX_FOLD
4354,45,990,3.80666249,6.897704943,year2010,month2,PUNJAB,DOM_DEALER,AUROFLEX_EV
4355,32,545,3.465735903,6.300785795,year2010,month2,PONDICHERRY,DOM_PVT_INS,AUROFLEX_FOLD
4356,141,149,4.94875989,5.003946306,year2010,month2,PONDICHERRY,DOM_AEH,TRUEDGE
4357,30,223,3.401197382,5.407171771,year2010,month2,PONDICHERRY,DOM_AEH,CTR
4358,1141,89,7.03966035,4.48863637,year2010,month2,PONDICHERRY,DOM_AEH,THREE_PIECE
4359,1906,89,7.552762084,4.48863637,year2010,month2,PONDICHERRY,DOM_AEH,SINGLE_PIECE
4360,15,594,2.708050201,6.386879319,year2010,month2,PONDICHERRY,DOM_AEH,AUROFLEX_FOLD
4361,313,792,5.746203191,6.674561392,year2010,month2,PONDICHERRY,DOM_AEH,AUROFLEX_EV
4362,11,272,2.397895273,5.605802066,year2010,month2,ORISSA,DOM_DEALER,YELLOW_LENS
4363,118,149,4.770684624,5.003946306,year2010,month2,ORISSA,DOM_DEALER,TRUEDGE
4364,10,248,2.302585093,5.513428746,year2010,month2,ORISSA,DOM_DEALER,CTR
4365,448,124,6.104793232,4.820281566,year2010,month2,ORISSA,DOM_DEALER,SINGLE_PIECE
4366,835,89,6.727431725,4.48863637,year2010,month2,ORISSA,DOM_DEALER,REVISION
4367,19,1485,2.944438979,7.303170051,year2010,month2,ORISSA,DOM_DEALER,AUROVUE
4368,40,545,3.688879454,6.300785795,year2010,month2,ORISSA,DOM_DEALER,AUROFLEX_FOLD
4369,21,990,3.044522438,6.897704943,year2010,month2,ORISSA,DOM_DEALER,AUROFLEX_EV
4370,350,149,5.857933154,5.003946306,year2010,month2,MAHARASHTRA,DOM_SUB_DEALER,OTHERS0
4371,1,5941,0,8.689632748,year2010,month2,MAHARASHTRA,DOM_OTH,KPL
4372,382,109,5.945420609,4.691347882,year2010,month2,MAHARASHTRA,DOM_LARGE_NPO,SINGLE_PIECE
4373,2090,71,7.644919345,4.262679877,year2010,month2,MAHARASHTRA,DOM_LARGE_NPO,REVISION
4374,107,272,4.672828834,5.605802066,year2010,month2,MAHARASHTRA,DOM_DEALER,YELLOW_LENS
4375,1727,149,7.454141078,5.003946306,year2010,month2,MAHARASHTRA,DOM_DEALER,TRUEDGE
4376,60,248,4.094344562,5.513428746,year2010,month2,MAHARASHTRA,DOM_DEALER,CTR
4377,284,99,5.648974238,4.59511985,year2010,month2,MAHARASHTRA,DOM_DEALER,THREE_PIECE
4378,5339,124,8.582793649,4.820281566,year2010,month2,MAHARASHTRA,DOM_DEALER,SINGLE_PIECE
4379,5384,82.8,8.591186871,4.416428061,year2010,month2,MAHARASHTRA,DOM_DEALER,REVISION
4380,23,391,3.135494216,5.96870756,year2010,month2,MAHARASHTRA,DOM_DEALER,NEGATIVE_POWER
4381,142,1485,4.955827058,7.303170051,year2010,month2,MAHARASHTRA,DOM_DEALER,AUROVUE
4382,2165,545,7.68017564,6.300785795,year2010,month2,MAHARASHTRA,DOM_DEALER,AUROFLEX_FOLD
4383,122,990,4.804021045,6.897704943,year2010,month2,MAHARASHTRA,DOM_DEALER,AUROFLEX_EV
4384,850,69,6.745236349,4.234106505,year2010,month2,MADHYA_PRADESH,DOM_OTH,REVISION
4385,19,168,2.944438979,5.123963979,year2010,month2,MADHYA_PRADESH,DOM_NGO,SINGLE_PIECE
4386,970,88.1,6.877296071,4.478472533,year2010,month2,MADHYA_PRADESH,DOM_LARGE_NPO,REVISION
4387,55,149,4.007333185,5.003946306,year2010,month2,MADHYA_PRADESH,DOM_DEALER,TRUEDGE
4388,5,99,1.609437912,4.59511985,year2010,month2,MADHYA_PRADESH,DOM_DEALER,THREE_PIECE
4389,55,124,4.007333185,4.820281566,year2010,month2,MADHYA_PRADESH,DOM_DEALER,SINGLE_PIECE
4390,41,1485,3.713572067,7.303170051,year2010,month2,MADHYA_PRADESH,DOM_DEALER,AUROVUE
4391,224,545,5.411646052,6.300785795,year2010,month2,MADHYA_PRADESH,DOM_DEALER,AUROFLEX_FOLD
4392,33,129,3.496507561,4.859812404,year2010,month2,KERALA,DOM_PVT_PRAC,THREE_PIECE
4393,32,842,3.465735903,6.735780014,year2010,month2,KERALA,DOM_PVT_PRAC,AUROFLEX_FOLD
4394,9,198,2.197224577,5.288267031,year2010,month2,KERALA,DOM_PVT_INS,TRUEDGE
4395,3,272,1.098612289,5.605802066,year2010,month2,KERALA,DOM_PVT_INS,CTR
4396,8,162,2.079441542,5.087596335,year2010,month2,KERALA,DOM_PVT_INS,SINGLE_PIECE
4397,1,446,0,6.100318952,year2010,month2,KERALA,DOM_PVT_INS,NEGATIVE_POWER
4398,269,545,5.59471138,6.300785795,year2010,month2,KERALA,DOM_PVT_INS,AUROFLEX_FOLD
4399,50,198,3.912023005,5.288267031,year2010,month2,KERALA,DOM_LARGE_NPO,TRUEDGE
4400,22,267.8,3.091042453,5.590240433,year2010,month2,KERALA,DOM_LARGE_NPO,CTR
4401,319,99,5.765191103,4.59511985,year2010,month2,KERALA,DOM_LARGE_NPO,THREE_PIECE
4402,1065,108.7,6.970730078,4.688591794,year2010,month2,KERALA,DOM_LARGE_NPO,SINGLE_PIECE
4403,289,74,5.666426688,4.304065093,year2010,month2,KERALA,DOM_LARGE_NPO,REVISION
4404,1,470,0,6.152732695,year2010,month2,KERALA,DOM_LARGE_NPO,NEGATIVE_POWER
4405,36,627,3.583518938,6.440946541,year2010,month2,KERALA,DOM_LARGE_NPO,AUROFLEX_FOLD
4406,178,149,5.18178355,5.003946306,year2010,month2,KERALA,DOM_DEALER,TRUEDGE
4407,5,248,1.609437912,5.513428746,year2010,month2,KERALA,DOM_DEALER,CTR
4408,19,99,2.944438979,4.59511985,year2010,month2,KERALA,DOM_DEALER,THREE_PIECE
4409,315,124,5.752572639,4.820281566,year2010,month2,KERALA,DOM_DEALER,SINGLE_PIECE
4410,329,89,5.796057751,4.48863637,year2010,month2,KERALA,DOM_DEALER,REVISION
4411,159,1485,5.068904202,7.303170051,year2010,month2,KERALA,DOM_DEALER,AUROVUE
4412,373,545,5.92157842,6.300785795,year2010,month2,KERALA,DOM_DEALER,AUROFLEX_FOLD
4413,137,990,4.919980926,6.897704943,year2010,month2,KERALA,DOM_DEALER,AUROFLEX_EV
4414,2,99,0.693147181,4.59511985,year2010,month2,KARNATAKA,DOM_PVT_INS,THREE_PIECE
4415,6,168.5,1.791759469,5.12693575,year2010,month2,KARNATAKA,DOM_PVT_INS,SINGLE_PIECE
4416,84,545,4.430816799,6.300785795,year2010,month2,KARNATAKA,DOM_PVT_INS,AUROFLEX_FOLD
4417,45,168,3.80666249,5.123963979,year2010,month2,KARNATAKA,DOM_NGO,SINGLE_PIECE
4418,170,74,5.135798437,4.304065093,year2010,month2,KARNATAKA,DOM_NGO,REVISION
4419,35,842,3.555348061,6.735780014,year2010,month2,KARNATAKA,DOM_NGO,AUROFLEX_FOLD
4420,415,545,6.02827852,6.300785795,year2010,month2,KARNATAKA,DOM_EXP_DEALER,AUROFLEX_FOLD
4421,36,272,3.583518938,5.605802066,year2010,month2,KARNATAKA,DOM_DEALER,YELLOW_LENS
4422,1355,149,7.211556733,5.003946306,year2010,month2,KARNATAKA,DOM_DEALER,TRUEDGE
4423,35,248,3.555348061,5.513428746,year2010,month2,KARNATAKA,DOM_DEALER,CTR
4424,204,99,5.318119994,4.59511985,year2010,month2,KARNATAKA,DOM_DEALER,THREE_PIECE
4425,834,124,6.726233402,4.820281566,year2010,month2,KARNATAKA,DOM_DEALER,SINGLE_PIECE
4426,1227,80.6,7.112327445,4.38949865,year2010,month2,KARNATAKA,DOM_DEALER,REVISION
4427,3,391,1.098612289,5.96870756,year2010,month2,KARNATAKA,DOM_DEALER,NEGATIVE_POWER
4428,28,1485,3.33220451,7.303170051,year2010,month2,KARNATAKA,DOM_DEALER,AUROVUE
4429,1726,545,7.453561872,6.300785795,year2010,month2,KARNATAKA,DOM_DEALER,AUROFLEX_FOLD
4430,116,990,4.753590191,6.897704943,year2010,month2,KARNATAKA,DOM_DEALER,AUROFLEX_EV
4431,43,792,3.761200116,6.674561392,year2010,month2,JHARKHAND,DOM_PVT_PRAC,AUROFLEX_FOLD
4432,10,1485,2.302585093,7.303170051,year2010,month2,JHARKHAND,DOM_PVT_PRAC,AUROFLEX_EV
4433,112,168,4.718498871,5.123963979,year2010,month2,JHARKHAND,DOM_NGO,SINGLE_PIECE
4434,200,144,5.298317367,4.9698133,year2010,month2,JHARKHAND,DOM_LARGE_NPO,SINGLE_PIECE
